Date,Carlow,Cavan,Clare,Cork,Donegal,Dublin,Galway,Kerry,Kildare,Kilkenny,Laois,Leitrim,Limerick,Longford,Louth,Mayo,Meath,Monaghan,Offaly,Roscommon,Sligo,Tipperary,Waterford,Westmeath,Wexford,Wicklow
2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21 00:00:00+00:00,5.269444249279842,3.9382482671707626,7.574673657809909,19.157511586610372,5.025378159706518,34.957275677826026,12.787822892528037,8.124191812168684,10.336892819904362,15.116091583360205,7.084076177432494,9.3621270752715,9.235552773487806,7.339808675653855,10.086589491325533,4.59745454266821,6.6651627325116385,4.88710780959828,12.826926283654647,4.6479920674268715,12.207217517357137,12.535019711318498,7.746866822751687,22.530134054297623,2.003713549111019,15.44672634720028
2020-03-22 00:00:00+00:00,0.0,2.625498844780508,1.6832608128466466,3.499930001399972,1.884516809889944,4.750033213122857,0.7750195692441234,2.031047953042171,0.8988602452090748,1.0077394388906804,2.3613587258108315,0.0,0.513086265193767,0.0,2.3276744979982,2.298727271334105,1.5381144767334551,0.0,3.8480778850963944,0.0,0.0,0.0,3.443051921222972,1.1265067027148812,2.6716180654813586,4.21274354923644
2020-03-23 00:00:00+00:00,0.0,0.0,0.8416304064233233,1.8420684217894587,0.0,9.203189350425536,1.9375489231103085,12.186287718253027,4.044871103440837,0.0,1.1806793629054158,0.0,0.0,2.446602891884618,1.5517829986654665,0.0,4.101638604622546,0.0,0.0,0.0,0.0,0.0,1.721525960611486,4.506026810859525,0.0,7.72336317360014
2020-03-24 00:00:00+00:00,0.0,1.312749422390254,10.941195283503202,3.8683436857578637,0.6281722699633148,8.535215929830136,1.9375489231103085,3.385079921736952,2.2471506130226873,3.0232183166720414,0.0,0.0,2.565431325968835,-2.446602891884618,1.5517829986654665,3.8312121188901744,1.5381144767334551,0.0,3.8480778850963944,3.098661378284581,0.0,4.387256898961474,6.025340862140201,4.506026810859525,0.6679045163703397,7.0212392487274
2020-03-25 00:00:00+00:00,0.0,3.9382482671707626,0.8416304064233233,3.13151631704208,1.884516809889944,10.984451805346607,4.650117415464741,4.062095906084342,2.696580735627225,1.0077394388906804,1.1806793629054158,0.0,6.157035182325204,4.893205783769236,3.103565997330933,3.06496969511214,3.0762289534669103,3.25807187306552,3.8480778850963944,3.098661378284581,0.0,4.387256898961474,2.5822889409172287,11.265067027148811,0.6679045163703397,2.10637177461822
2020-03-26 00:00:00+00:00,0.0,2.625498844780508,4.208152032116616,2.3946889483262965,0.0,10.984451805346607,2.3250587077323703,2.031047953042171,4.943731348649911,9.069654950016124,1.1806793629054158,0.0,5.13086265193767,0.0,2.3276744979982,2.298727271334105,4.101638604622546,4.88710780959828,3.8480778850963944,1.5493306891422904,3.051804379339284,6.267509855659249,3.443051921222972,14.644587135293456,0.6679045163703397,4.21274354923644
2020-03-27 00:00:00+00:00,0.0,10.501995379122032,2.52489121926997,4.4209642122947015,5.653550429669832,12.097740839672278,1.9375489231103085,4.062095906084342,2.2471506130226873,4.030957755562722,3.542038088716247,0.0,4.617776386743903,12.23301445942309,5.431240495329133,3.8312121188901744,2.563524127889092,4.88710780959828,8.978848398558252,3.098661378284581,3.051804379339284,5.6407588700933236,1.721525960611486,16.897600540723214,1.3358090327406793,4.9148674741091805
2020-03-28 00:00:00+00:00,0.0,6.563747111951272,0.0,1.657861579610513,7.538067239559776,11.875083032807144,3.4875880615985557,4.739111890431733,1.3482903678136124,3.0232183166720414,0.0,9.3621270752715,4.617776386743903,0.0,3.8794574966636666,1.53248484755607,0.5127048255778183,1.62903593653276,6.413463141827323,0.0,10.681315327687495,5.6407588700933236,2.5822889409172287,3.3795201081446433,0.0,2.80849569949096
2020-03-29 00:00:00+00:00,0.0,9.18924595673178,5.04978243853994,3.8683436857578637,6.281722699633147,6.976611281774197,3.4875880615985557,4.062095906084342,0.8988602452090748,0.0,1.1806793629054158,0.0,1.539258795581301,0.0,3.8794574966636666,6.12993939022428,3.588933779044728,1.62903593653276,0.0,0.0,0.0,5.6407588700933236,-0.860762980305743,7.885546919004168,2.003713549111019,2.80849569949096
2020-03-30 00:00:00+00:00,0.0,6.563747111951272,4.208152032116616,3.13151631704208,10.678928589376351,11.726644494897055,0.7750195692441234,1.3540319686947808,6.292021716463525,1.0077394388906804,1.1806793629054158,12.482836100362002,10.26172530387534,4.893205783769236,5.431240495329133,9.19490908533642,6.1524579069338206,0.0,7.696155770192789,0.0,4.577706569008926,8.774513797922948,3.443051921222972,3.3795201081446433,0.0,2.80849569949096
2020-03-31 00:00:00+00:00,0.0,3.9382482671707626,3.3665216256932933,3.13151631704208,3.1408613498165736,14.324318908323617,1.1625293538661852,2.7080639373895616,4.4943012260453745,0.0,0.0,6.241418050181001,3.591603856356369,4.893205783769236,0.7758914993327333,3.06496969511214,4.101638604622546,6.51614374613104,7.696155770192789,0.0,4.577706569008926,3.7605059133955487,0.860762980305743,1.1265067027148812,0.6679045163703397,4.9148674741091805
